,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1159,Don't Let Me Be Misunderstood,0.67,0.737,11.0,-7.891,0.0,0.0284,0.155,0.0,0.142,0.898,113.033,audio_features,07BEUKLzKIwyASJg9N7b9x,spotify:track:07BEUKLzKIwyASJg9N7b9x,https://api.spotify.com/v1/tracks/07BEUKLzKIwyASJg9N7b9x,https://api.spotify.com/v1/audio-analysis/07BEUKLzKIwyASJg9N7b9x,157360.0,4.0
1160,Blackout,0.662,0.819,6.0,-4.609,1.0,0.124,0.00537,0.0,0.0498,0.801,122.951,audio_features,3RLC8jJmDOZwrJ5izaISXr,spotify:track:3RLC8jJmDOZwrJ5izaISXr,https://api.spotify.com/v1/tracks/3RLC8jJmDOZwrJ5izaISXr,https://api.spotify.com/v1/audio-analysis/3RLC8jJmDOZwrJ5izaISXr,210200.0,4.0
1161,Over The Rainbow,0.671,0.153,0.0,-13.569,1.0,0.0404,0.912,5.53e-05,0.0771,0.658,85.6,audio_features,3oQomOPRNQ5NVFUmLJHbAV,spotify:track:3oQomOPRNQ5NVFUmLJHbAV,https://api.spotify.com/v1/tracks/3oQomOPRNQ5NVFUmLJHbAV,https://api.spotify.com/v1/audio-analysis/3oQomOPRNQ5NVFUmLJHbAV,211933.0,4.0
1162,S.O.S.,0.568,0.961,9.0,-2.182,1.0,0.065,0.00428,0.0,0.138,0.924,148.126,audio_features,3NyovXfcpc8PDWWKH7xEDs,spotify:track:3NyovXfcpc8PDWWKH7xEDs,https://api.spotify.com/v1/tracks/3NyovXfcpc8PDWWKH7xEDs,https://api.spotify.com/v1/audio-analysis/3NyovXfcpc8PDWWKH7xEDs,195173.0,4.0
1163,Ring of Fire,0.659,0.585,7.0,-8.189,1.0,0.0288,0.623,0.000213,0.348,0.784,104.111,audio_features,6YffUZJ2R06kyxyK6onezL,spotify:track:6YffUZJ2R06kyxyK6onezL,https://api.spotify.com/v1/tracks/6YffUZJ2R06kyxyK6onezL,https://api.spotify.com/v1/audio-analysis/6YffUZJ2R06kyxyK6onezL,158427.0,4.0
1164,There Is A Light That Never Goes Out,0.523,0.769,4.0,-5.855,1.0,0.0269,0.04,0.0,0.136,0.876,136.162,audio_features,0WQiDwKJclirSYG9v5tayI,spotify:track:0WQiDwKJclirSYG9v5tayI,https://api.spotify.com/v1/tracks/0WQiDwKJclirSYG9v5tayI,https://api.spotify.com/v1/audio-analysis/0WQiDwKJclirSYG9v5tayI,244587.0,4.0
1165,What's Going On,0.283,0.716,1.0,-9.632,0.0,0.0986,0.447,0.0,0.399,0.828,201.96,audio_features,3Um9toULmYFGCpvaIPFw7l,spotify:track:3Um9toULmYFGCpvaIPFw7l,https://api.spotify.com/v1/tracks/3Um9toULmYFGCpvaIPFw7l,https://api.spotify.com/v1/audio-analysis/3Um9toULmYFGCpvaIPFw7l,233000.0,4.0
1166,Under My Thumb,0.732,0.494,6.0,-13.571,0.0,0.0406,0.299,0.205,0.0919,0.799,126.986,audio_features,5lmGgOaixbwKHtpTzjJoqx,spotify:track:5lmGgOaixbwKHtpTzjJoqx,https://api.spotify.com/v1/tracks/5lmGgOaixbwKHtpTzjJoqx,https://api.spotify.com/v1/audio-analysis/5lmGgOaixbwKHtpTzjJoqx,221533.0,4.0
1167,All Of Me,0.422,0.264,8.0,-7.064,1.0,0.0322,0.922,0.0,0.132,0.331,119.93,audio_features,3U4isOIWM3VvDubwSI3y7a,spotify:track:3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,269560.0,4.0
1168,Waterfalls,0.769,0.505,1.0,-7.345,1.0,0.0829,0.311,7.49e-05,0.0777,0.757,171.804,audio_features,6qspW4YKycviDFjHBOaqUY,spotify:track:6qspW4YKycviDFjHBOaqUY,https://api.spotify.com/v1/tracks/6qspW4YKycviDFjHBOaqUY,https://api.spotify.com/v1/audio-analysis/6qspW4YKycviDFjHBOaqUY,279507.0,4.0
1169,Can't Take My Eyes Off You,0.377,0.298,7.0,-8.687,1.0,0.0492,0.248,0.0,0.181,0.197,71.1,audio_features,1MpmApLaUCZiWPH7gLOepR,spotify:track:1MpmApLaUCZiWPH7gLOepR,https://api.spotify.com/v1/tracks/1MpmApLaUCZiWPH7gLOepR,https://api.spotify.com/v1/audio-analysis/1MpmApLaUCZiWPH7gLOepR,204797.0,4.0
1170,Express Yourself,0.851,0.583,8.0,-11.022,0.0,0.286,0.0506,0.0,0.236,0.956,95.048,audio_features,52IuMfbQa9aqRPz2oYPAI8,spotify:track:52IuMfbQa9aqRPz2oYPAI8,https://api.spotify.com/v1/tracks/52IuMfbQa9aqRPz2oYPAI8,https://api.spotify.com/v1/audio-analysis/52IuMfbQa9aqRPz2oYPAI8,265102.0,4.0
1171,The Next Episode,0.922,0.909,10.0,-2.429,0.0,0.27,0.0281,0.0,0.0856,0.309,95.295,audio_features,4LwU4Vp6od3Sb08CsP99GC,spotify:track:4LwU4Vp6od3Sb08CsP99GC,https://api.spotify.com/v1/tracks/4LwU4Vp6od3Sb08CsP99GC,https://api.spotify.com/v1/audio-analysis/4LwU4Vp6od3Sb08CsP99GC,161507.0,4.0
1172,True Colors,0.624,0.424,1.0,-8.237,1.0,0.24,0.286,0.0,0.173,0.584,76.671,audio_features,1oGdVdYjeQvojGKDddxLQQ,spotify:track:1oGdVdYjeQvojGKDddxLQQ,https://api.spotify.com/v1/tracks/1oGdVdYjeQvojGKDddxLQQ,https://api.spotify.com/v1/audio-analysis/1oGdVdYjeQvojGKDddxLQQ,206013.0,4.0
1173,Do It Again,0.682,0.537,2.0,-10.254,0.0,0.0323,0.218,3.07e-05,0.0556,0.963,124.574,audio_features,2BstRQGodshjGpeDGQiNgo,spotify:track:2BstRQGodshjGpeDGQiNgo,https://api.spotify.com/v1/tracks/2BstRQGodshjGpeDGQiNgo,https://api.spotify.com/v1/audio-analysis/2BstRQGodshjGpeDGQiNgo,356733.0,4.0
1174,Hold the Line,0.473,0.898,6.0,-4.797,0.0,0.0561,0.00783,0.0618,0.173,0.808,96.556,audio_features,4aVuWgvD0X63hcOCnZtNFA,spotify:track:4aVuWgvD0X63hcOCnZtNFA,https://api.spotify.com/v1/tracks/4aVuWgvD0X63hcOCnZtNFA,https://api.spotify.com/v1/audio-analysis/4aVuWgvD0X63hcOCnZtNFA,235547.0,4.0
1175,American Woman,0.55,0.726,2.0,-8.51,1.0,0.0516,0.146,0.00608,0.428,0.37,92.697,audio_features,3LQPTJEqOfljGBxmpgUnoC,spotify:track:3LQPTJEqOfljGBxmpgUnoC,https://api.spotify.com/v1/tracks/3LQPTJEqOfljGBxmpgUnoC,https://api.spotify.com/v1/audio-analysis/3LQPTJEqOfljGBxmpgUnoC,307493.0,4.0
1176,Free Bird,0.249,0.834,0.0,-8.21,1.0,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223,audio_features,5EWPGh7jbTNO2wakv8LjUI,spotify:track:5EWPGh7jbTNO2wakv8LjUI,https://api.spotify.com/v1/tracks/5EWPGh7jbTNO2wakv8LjUI,https://api.spotify.com/v1/audio-analysis/5EWPGh7jbTNO2wakv8LjUI,547107.0,4.0
1177,Free Fallin',0.623,0.449,5.0,-13.333,1.0,0.0253,0.212,0.0,0.0613,0.572,84.383,audio_features,5tVA6TkbaAH9QMITTQRrNv,spotify:track:5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/tracks/5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/audio-analysis/5tVA6TkbaAH9QMITTQRrNv,256000.0,4.0
1178,I Put A Spell On You,0.42,0.398,6.0,-9.13,0.0,0.0296,0.755,0.000537,0.172,0.364,88.897,audio_features,0sjxRg1VlYfx4YG7uxurrq,spotify:track:0sjxRg1VlYfx4YG7uxurrq,https://api.spotify.com/v1/tracks/0sjxRg1VlYfx4YG7uxurrq,https://api.spotify.com/v1/audio-analysis/0sjxRg1VlYfx4YG7uxurrq,155027.0,3.0
1179,Little Wing,0.515,0.534,6.0,-8.045,1.0,0.0768,0.181,0.00278,0.0547,0.426,70.776,audio_features,1Eolhana7nKHYpcYpdVcT5,spotify:track:1Eolhana7nKHYpcYpdVcT5,https://api.spotify.com/v1/tracks/1Eolhana7nKHYpcYpdVcT5,https://api.spotify.com/v1/audio-analysis/1Eolhana7nKHYpcYpdVcT5,145747.0,4.0
1180,Stuck In The Middle With You,0.82,0.575,7.0,-9.144,1.0,0.0408,0.0936,0.000135,0.109,0.964,123.765,audio_features,3Vby4nGmtbDo7HDJamOWkT,spotify:track:3Vby4nGmtbDo7HDJamOWkT,https://api.spotify.com/v1/tracks/3Vby4nGmtbDo7HDJamOWkT,https://api.spotify.com/v1/audio-analysis/3Vby4nGmtbDo7HDJamOWkT,208947.0,4.0
1181,Sunshine Of Your Love,0.683,0.594,2.0,-8.289,1.0,0.0347,0.385,8.61e-05,0.121,0.734,115.099,audio_features,2K2M0TcglCRLLpFOzKeFZA,spotify:track:2K2M0TcglCRLLpFOzKeFZA,https://api.spotify.com/v1/tracks/2K2M0TcglCRLLpFOzKeFZA,https://api.spotify.com/v1/audio-analysis/2K2M0TcglCRLLpFOzKeFZA,250400.0,4.0
1182,Master Of Puppets,0.539,0.828,4.0,-9.108,0.0,0.035,0.00067,0.421,0.154,0.562,105.25,audio_features,54bm2e3tk8cliUz3VSdCPZ,spotify:track:54bm2e3tk8cliUz3VSdCPZ,https://api.spotify.com/v1/tracks/54bm2e3tk8cliUz3VSdCPZ,https://api.spotify.com/v1/audio-analysis/54bm2e3tk8cliUz3VSdCPZ,515387.0,4.0
1183,It Was A Good Day,0.798,0.744,7.0,-5.328,0.0,0.136,0.33,0.000106,0.292,0.794,82.356,audio_features,2qOm7ukLyHUXWyR4ZWLwxA,spotify:track:2qOm7ukLyHUXWyR4ZWLwxA,https://api.spotify.com/v1/tracks/2qOm7ukLyHUXWyR4ZWLwxA,https://api.spotify.com/v1/audio-analysis/2qOm7ukLyHUXWyR4ZWLwxA,260000.0,4.0
1184,Lego House,0.592,0.637,11.0,-8.48,1.0,0.0992,0.562,0.0,0.13,0.565,159.701,audio_features,5ubHAQtKuFfiG4FXfLP804,spotify:track:5ubHAQtKuFfiG4FXfLP804,https://api.spotify.com/v1/tracks/5ubHAQtKuFfiG4FXfLP804,https://api.spotify.com/v1/audio-analysis/5ubHAQtKuFfiG4FXfLP804,185093.0,4.0
1185,Alone Together,0.552,0.915,4.0,-3.713,1.0,0.0559,0.0013,3.74e-05,0.206,0.606,90.013,audio_features,5MsZIaCYY6Tsdph0LiB0hE,spotify:track:5MsZIaCYY6Tsdph0LiB0hE,https://api.spotify.com/v1/tracks/5MsZIaCYY6Tsdph0LiB0hE,https://api.spotify.com/v1/audio-analysis/5MsZIaCYY6Tsdph0LiB0hE,203413.0,4.0
1186,Any Way You Want It,0.529,0.932,7.0,-7.501,1.0,0.0488,0.00251,0.00109,0.136,0.571,138.158,audio_features,71SvEDmsOwIWw1IozsZoMA,spotify:track:71SvEDmsOwIWw1IozsZoMA,https://api.spotify.com/v1/tracks/71SvEDmsOwIWw1IozsZoMA,https://api.spotify.com/v1/audio-analysis/71SvEDmsOwIWw1IozsZoMA,201693.0,4.0
1187,Awake My Soul,0.351,0.465,2.0,-10.313,1.0,0.0365,0.0481,0.0188,0.0912,0.224,123.75,audio_features,3khbaRkdMXpwxd6Ege88gj,spotify:track:3khbaRkdMXpwxd6Ege88gj,https://api.spotify.com/v1/tracks/3khbaRkdMXpwxd6Ege88gj,https://api.spotify.com/v1/audio-analysis/3khbaRkdMXpwxd6Ege88gj,255827.0,4.0
1188,Bleeding Out,0.299,0.754,5.0,-4.078,0.0,0.0732,0.0195,1.3e-06,0.103,0.295,169.373,audio_features,6NaBDHz9C7Uz9Z9CwLXQin,spotify:track:6NaBDHz9C7Uz9Z9CwLXQin,https://api.spotify.com/v1/tracks/6NaBDHz9C7Uz9Z9CwLXQin,https://api.spotify.com/v1/audio-analysis/6NaBDHz9C7Uz9Z9CwLXQin,221053.0,4.0
1189,Don't Go,0.587,0.698,1.0,-8.948,1.0,0.0943,0.0152,0.0,0.442,0.0985,133.954,audio_features,4Pwjz3DfvfQWV0rO2V8jyh,spotify:track:4Pwjz3DfvfQWV0rO2V8jyh,https://api.spotify.com/v1/tracks/4Pwjz3DfvfQWV0rO2V8jyh,https://api.spotify.com/v1/audio-analysis/4Pwjz3DfvfQWV0rO2V8jyh,310720.0,4.0
1190,Dumb,0.799,0.539,1.0,-6.351,1.0,0.0421,0.199,1.66e-05,0.165,0.394,136.948,audio_features,5Z3GHaZ6ec9bsiI5BenrbY,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,https://api.spotify.com/v1/tracks/5Z3GHaZ6ec9bsiI5BenrbY,https://api.spotify.com/v1/audio-analysis/5Z3GHaZ6ec9bsiI5BenrbY,202547.0,4.0
1191,Haunted,0.51,0.817,9.0,-8.666,1.0,0.0373,0.000654,0.0344,0.146,0.547,169.481,audio_features,1toNKayLMeCcVlsLGXJl7n,spotify:track:1toNKayLMeCcVlsLGXJl7n,https://api.spotify.com/v1/tracks/1toNKayLMeCcVlsLGXJl7n,https://api.spotify.com/v1/audio-analysis/1toNKayLMeCcVlsLGXJl7n,102007.0,4.0
1192,Hear Me,0.545,0.783,5.0,-4.261,0.0,0.0345,0.00489,0.0,0.132,0.551,174.084,audio_features,1oew3nFNY3vMacJAsvry0S,spotify:track:1oew3nFNY3vMacJAsvry0S,https://api.spotify.com/v1/tracks/1oew3nFNY3vMacJAsvry0S,https://api.spotify.com/v1/audio-analysis/1oew3nFNY3vMacJAsvry0S,193733.0,4.0
1193,Hopeless Wanderer,0.268,0.578,10.0,-7.796,1.0,0.0383,0.0137,0.00281,0.106,0.201,154.204,audio_features,7rME25EmgXGVPQqKtU4CIK,spotify:track:7rME25EmgXGVPQqKtU4CIK,https://api.spotify.com/v1/tracks/7rME25EmgXGVPQqKtU4CIK,https://api.spotify.com/v1/audio-analysis/7rME25EmgXGVPQqKtU4CIK,307853.0,4.0
1194,I Don't Want to Miss a Thing,0.39,0.649,2.0,-5.163,1.0,0.0345,0.172,0.0,0.216,0.144,121.16,audio_features,6lEuFGrUqR9Yc6hSsHPnYP,spotify:track:6lEuFGrUqR9Yc6hSsHPnYP,https://api.spotify.com/v1/tracks/6lEuFGrUqR9Yc6hSsHPnYP,https://api.spotify.com/v1/audio-analysis/6lEuFGrUqR9Yc6hSsHPnYP,299760.0,4.0
1195,I Gave You All,0.378,0.298,2.0,-13.167,0.0,0.0389,0.423,0.00309,0.11,0.0389,114.926,audio_features,1CYjpgyUsldJuXcf57Yg4s,spotify:track:1CYjpgyUsldJuXcf57Yg4s,https://api.spotify.com/v1/tracks/1CYjpgyUsldJuXcf57Yg4s,https://api.spotify.com/v1/audio-analysis/1CYjpgyUsldJuXcf57Yg4s,260027.0,4.0
1196,Misery Business,0.517,0.906,1.0,-3.677,1.0,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,audio_features,6SpLc7EXZIPpy0sVko0aoU,spotify:track:6SpLc7EXZIPpy0sVko0aoU,https://api.spotify.com/v1/tracks/6SpLc7EXZIPpy0sVko0aoU,https://api.spotify.com/v1/audio-analysis/6SpLc7EXZIPpy0sVko0aoU,211520.0,4.0
1197,My Immortal,0.19,0.265,9.0,-9.206,1.0,0.0356,0.863,0.0,0.134,0.101,79.012,audio_features,4UzVcXufOhGUwF56HT7b8M,spotify:track:4UzVcXufOhGUwF56HT7b8M,https://api.spotify.com/v1/tracks/4UzVcXufOhGUwF56HT7b8M,https://api.spotify.com/v1/audio-analysis/4UzVcXufOhGUwF56HT7b8M,262533.0,4.0
1198,Peace,0.747,0.524,10.0,-6.807,0.0,0.245,0.0306,0.0,0.2,0.363,140.053,audio_features,40oKW22ZNNkEdZLJTScaQI,spotify:track:40oKW22ZNNkEdZLJTScaQI,https://api.spotify.com/v1/tracks/40oKW22ZNNkEdZLJTScaQI,https://api.spotify.com/v1/audio-analysis/40oKW22ZNNkEdZLJTScaQI,213132.0,4.0
1199,Reminder,0.706,0.505,8.0,-6.923,1.0,0.193,0.142,0.0,0.164,0.388,160.053,audio_features,37F0uwRSrdzkBiuj0D5UHI,spotify:track:37F0uwRSrdzkBiuj0D5UHI,https://api.spotify.com/v1/tracks/37F0uwRSrdzkBiuj0D5UHI,https://api.spotify.com/v1/audio-analysis/37F0uwRSrdzkBiuj0D5UHI,218880.0,4.0
1200,Roll Away Your Stone,0.436,0.548,4.0,-9.174,1.0,0.0474,0.06,3.64e-05,0.0903,0.189,137.294,audio_features,2zDis33dp7xVuNxmfUBG1J,spotify:track:2zDis33dp7xVuNxmfUBG1J,https://api.spotify.com/v1/tracks/2zDis33dp7xVuNxmfUBG1J,https://api.spotify.com/v1/audio-analysis/2zDis33dp7xVuNxmfUBG1J,263920.0,4.0
1201,Round And Round,0.611,0.688,2.0,-6.369,1.0,0.0529,0.251,2.35e-06,0.248,0.649,169.895,audio_features,39FwE8edwuyiaa4PrGBkP7,spotify:track:39FwE8edwuyiaa4PrGBkP7,https://api.spotify.com/v1/tracks/39FwE8edwuyiaa4PrGBkP7,https://api.spotify.com/v1/audio-analysis/39FwE8edwuyiaa4PrGBkP7,288760.0,4.0
1202,Savior,0.554,0.932,5.0,-3.424,0.0,0.0485,0.00154,0.000142,0.425,0.478,112.49,audio_features,1vcxF91pWs9uNwDROuiCPB,spotify:track:1vcxF91pWs9uNwDROuiCPB,https://api.spotify.com/v1/tracks/1vcxF91pWs9uNwDROuiCPB,https://api.spotify.com/v1/audio-analysis/1vcxF91pWs9uNwDROuiCPB,242280.0,4.0
1203,Sigh No More,0.485,0.333,0.0,-10.311,1.0,0.0299,0.0251,0.000252,0.306,0.214,147.769,audio_features,2QAiyYiogIG5kkw4s4iePg,spotify:track:2QAiyYiogIG5kkw4s4iePg,https://api.spotify.com/v1/tracks/2QAiyYiogIG5kkw4s4iePg,https://api.spotify.com/v1/audio-analysis/2QAiyYiogIG5kkw4s4iePg,207987.0,4.0
1204,Timshel,0.433,0.265,5.0,-9.992,1.0,0.0324,0.856,2.14e-05,0.113,0.0954,82.965,audio_features,4c3zZWPPYkvjSV07Cv95oJ,spotify:track:4c3zZWPPYkvjSV07Cv95oJ,https://api.spotify.com/v1/tracks/4c3zZWPPYkvjSV07Cv95oJ,https://api.spotify.com/v1/audio-analysis/4c3zZWPPYkvjSV07Cv95oJ,173400.0,4.0
1205,White Blank Page,0.23,0.406,6.0,-9.984,0.0,0.0351,0.2,1.68e-05,0.555,0.303,80.082,audio_features,06YV4yr9sdJqSNj4HjZk2s,spotify:track:06YV4yr9sdJqSNj4HjZk2s,https://api.spotify.com/v1/tracks/06YV4yr9sdJqSNj4HjZk2s,https://api.spotify.com/v1/audio-analysis/06YV4yr9sdJqSNj4HjZk2s,254160.0,4.0
1206,Wait for Me,0.652,0.24,10.0,-15.691,1.0,0.0295,0.678,0.00652,0.0784,0.257,83.02,audio_features,1pLbS57mLE8iG4njSQIAtX,spotify:track:1pLbS57mLE8iG4njSQIAtX,https://api.spotify.com/v1/tracks/1pLbS57mLE8iG4njSQIAtX,https://api.spotify.com/v1/audio-analysis/1pLbS57mLE8iG4njSQIAtX,225147.0,1.0
1207,Cry,0.761,0.518,0.0,-8.871,1.0,0.134,0.244,3.47e-05,0.107,0.522,133.976,audio_features,2SAqBLGA283SUiwJ3xOUVI,spotify:track:2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/tracks/2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/audio-analysis/2SAqBLGA283SUiwJ3xOUVI,261493.0,4.0
1208,Slow It Down,0.428,0.064,1.0,-14.42,1.0,0.0374,0.929,0.0,0.0859,0.108,142.436,audio_features,66nJBHV6WtQI3IiU6n8fY5,spotify:track:66nJBHV6WtQI3IiU6n8fY5,https://api.spotify.com/v1/tracks/66nJBHV6WtQI3IiU6n8fY5,https://api.spotify.com/v1/audio-analysis/66nJBHV6WtQI3IiU6n8fY5,307000.0,4.0
1209,The Sun,0.76,0.479,2.0,-5.574,1.0,0.0466,0.556,0.0,0.0703,0.913,89.911,audio_features,3KkXRkHbMCARz0aVfEt68P,spotify:track:3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,158040.0,4.0
1210,I'll Be Home For Christmas,0.193,0.208,0.0,-10.577,1.0,0.0383,0.771,0.0,0.132,0.117,168.685,audio_features,6n4TJe4I5bcWeEzfoNBChh,spotify:track:6n4TJe4I5bcWeEzfoNBChh,https://api.spotify.com/v1/tracks/6n4TJe4I5bcWeEzfoNBChh,https://api.spotify.com/v1/audio-analysis/6n4TJe4I5bcWeEzfoNBChh,93750.0,4.0
1211,Silver Bells,0.374,0.344,8.0,-10.95,1.0,0.0272,0.586,9.84e-06,0.144,0.304,75.683,audio_features,32u8L20fx6PMxIZI4UzSoj,spotify:track:32u8L20fx6PMxIZI4UzSoj,https://api.spotify.com/v1/tracks/32u8L20fx6PMxIZI4UzSoj,https://api.spotify.com/v1/audio-analysis/32u8L20fx6PMxIZI4UzSoj,179267.0,3.0
1212,Ghostwriter,0.576,0.608,1.0,-5.143,0.0,0.375,0.0271,0.0,0.128,0.43,99.386,audio_features,36T9bGjVxexCD1XJANfV7O,spotify:track:36T9bGjVxexCD1XJANfV7O,https://api.spotify.com/v1/tracks/36T9bGjVxexCD1XJANfV7O,https://api.spotify.com/v1/audio-analysis/36T9bGjVxexCD1XJANfV7O,142292.0,3.0
1213,This Charming Man (2008 Remastered Version),0.611,0.846,11.0,-5.9,1.0,0.0436,0.00509,0.0,0.0784,0.751,103.912,audio_features,5YrfhjyNiZtWT1Iunf7kgL,spotify:track:5YrfhjyNiZtWT1Iunf7kgL,https://api.spotify.com/v1/tracks/5YrfhjyNiZtWT1Iunf7kgL,https://api.spotify.com/v1/audio-analysis/5YrfhjyNiZtWT1Iunf7kgL,162920.0,4.0
1214,ABC,0.695,0.54,4.0,-5.692,1.0,0.0493,0.299,0.0,0.367,0.415,121.932,audio_features,4fouWK6XVHhzl78KzQ1UjL,spotify:track:4fouWK6XVHhzl78KzQ1UjL,https://api.spotify.com/v1/tracks/4fouWK6XVHhzl78KzQ1UjL,https://api.spotify.com/v1/audio-analysis/4fouWK6XVHhzl78KzQ1UjL,168602.0,4.0
1215,Black And Yellow,0.684,0.834,2.0,-4.524,0.0,0.0675,0.0646,0.0,0.271,0.538,164.02,audio_features,5A6OHHy73AR5tLxgTc98zz,spotify:track:5A6OHHy73AR5tLxgTc98zz,https://api.spotify.com/v1/tracks/5A6OHHy73AR5tLxgTc98zz,https://api.spotify.com/v1/audio-analysis/5A6OHHy73AR5tLxgTc98zz,217667.0,4.0
1216,Crawl,0.58,0.702,4.0,-5.565,1.0,0.0337,0.0466,3.2e-06,0.536,0.299,105.076,audio_features,57BrRMwf9LrcmuOsyGilwr,spotify:track:57BrRMwf9LrcmuOsyGilwr,https://api.spotify.com/v1/tracks/57BrRMwf9LrcmuOsyGilwr,https://api.spotify.com/v1/audio-analysis/57BrRMwf9LrcmuOsyGilwr,208960.0,4.0
1217,Here I Am,0.746,0.717,10.0,-5.788,0.0,0.127,0.189,0.0,0.0704,0.475,109.754,audio_features,67yGTWcR72BZvsrSS2dHST,spotify:track:67yGTWcR72BZvsrSS2dHST,https://api.spotify.com/v1/tracks/67yGTWcR72BZvsrSS2dHST,https://api.spotify.com/v1/audio-analysis/67yGTWcR72BZvsrSS2dHST,209547.0,4.0
1218,In My Head,0.684,0.545,1.0,-6.885,1.0,0.121,0.159,0.0,0.102,0.407,143.049,audio_features,1HvTxgCj0mTzQlEo0zLvFb,spotify:track:1HvTxgCj0mTzQlEo0zLvFb,https://api.spotify.com/v1/tracks/1HvTxgCj0mTzQlEo0zLvFb,https://api.spotify.com/v1/audio-analysis/1HvTxgCj0mTzQlEo0zLvFb,135264.0,4.0
1219,International Love,0.67,0.855,0.0,-3.035,0.0,0.0499,0.0124,0.0,0.335,0.648,120.05,audio_features,62zFEHfAYl5kdHYOivj4BC,spotify:track:62zFEHfAYl5kdHYOivj4BC,https://api.spotify.com/v1/tracks/62zFEHfAYl5kdHYOivj4BC,https://api.spotify.com/v1/audio-analysis/62zFEHfAYl5kdHYOivj4BC,227280.0,4.0
1220,Let It Be,0.443,0.403,0.0,-8.339,1.0,0.0322,0.631,0.0,0.111,0.41,143.462,audio_features,7iN1s7xHE4ifF5povM6A48,spotify:track:7iN1s7xHE4ifF5povM6A48,https://api.spotify.com/v1/tracks/7iN1s7xHE4ifF5povM6A48,https://api.spotify.com/v1/audio-analysis/7iN1s7xHE4ifF5povM6A48,243027.0,4.0
1221,Like A G6,0.435,0.837,3.0,-8.126,1.0,0.449,0.00676,0.0,0.117,0.778,124.913,audio_features,4DvhkX2ic4zWkQeWMwQ2qf,spotify:track:4DvhkX2ic4zWkQeWMwQ2qf,https://api.spotify.com/v1/tracks/4DvhkX2ic4zWkQeWMwQ2qf,https://api.spotify.com/v1/audio-analysis/4DvhkX2ic4zWkQeWMwQ2qf,216893.0,4.0
1222,Milkshake,0.872,0.534,11.0,-11.152,0.0,0.28,0.00518,5.97e-05,0.104,0.544,110.035,audio_features,6OYt65uojulET7Kv7BRRrP,spotify:track:6OYt65uojulET7Kv7BRRrP,https://api.spotify.com/v1/tracks/6OYt65uojulET7Kv7BRRrP,https://api.spotify.com/v1/audio-analysis/6OYt65uojulET7Kv7BRRrP,109109.0,4.0
1223,No Love,0.707,0.618,1.0,-5.825,0.0,0.19,0.17,0.0,0.293,0.517,133.876,audio_features,08SB2OtZkaliju77WYEKxk,spotify:track:08SB2OtZkaliju77WYEKxk,https://api.spotify.com/v1/tracks/08SB2OtZkaliju77WYEKxk,https://api.spotify.com/v1/audio-analysis/08SB2OtZkaliju77WYEKxk,231498.0,4.0
1224,Replay,0.706,0.751,9.0,-6.323,1.0,0.0708,0.173,0.0,0.168,0.195,91.031,audio_features,5vlEg2fT4cFWAqU5QptIpQ,spotify:track:5vlEg2fT4cFWAqU5QptIpQ,https://api.spotify.com/v1/tracks/5vlEg2fT4cFWAqU5QptIpQ,https://api.spotify.com/v1/audio-analysis/5vlEg2fT4cFWAqU5QptIpQ,182307.0,4.0
1225,Rope,0.42,0.901,7.0,-3.857,1.0,0.0955,0.00173,0.0,0.366,0.74,145.965,audio_features,76c1AuZodByXM3X2k48wju,spotify:track:76c1AuZodByXM3X2k48wju,https://api.spotify.com/v1/tracks/76c1AuZodByXM3X2k48wju,https://api.spotify.com/v1/audio-analysis/76c1AuZodByXM3X2k48wju,250320.0,4.0
1226,Look At Me Now,0.767,0.677,11.0,-6.128,0.0,0.184,0.0339,5.51e-06,0.144,0.538,146.155,audio_features,3hsmbFKT5Cujb5GQjqEU39,spotify:track:3hsmbFKT5Cujb5GQjqEU39,https://api.spotify.com/v1/tracks/3hsmbFKT5Cujb5GQjqEU39,https://api.spotify.com/v1/audio-analysis/3hsmbFKT5Cujb5GQjqEU39,222587.0,4.0
1227,Closing Time,0.478,0.854,7.0,-5.454,1.0,0.0289,0.0204,1.21e-06,0.115,0.274,91.854,audio_features,1A5V1sxyCLpKJezp75tUXn,spotify:track:1A5V1sxyCLpKJezp75tUXn,https://api.spotify.com/v1/tracks/1A5V1sxyCLpKJezp75tUXn,https://api.spotify.com/v1/audio-analysis/1A5V1sxyCLpKJezp75tUXn,274160.0,4.0
